ID	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	meanCounts
mmu.miR.195a.3p_MIMAT0017000_Mus_musculus_miR.195a.3p	0.1560912188524	-0.503726248820696	0.815908686525497	6.33855983566378	0.492888127690047	0.627361426386234	0.817028834363468	-6.78665618577886	154.827143009171
mmu.miR.195a.5p_MIMAT0000225_Mus_musculus_miR.195a.5p	0.175671409095511	-0.282684020054181	0.634026838245203	8.99663587888217	0.79853213715398	0.433771234060044	0.688966028679649	-6.64137852746723	953.476701768055
mmu.miR.195b_MIMAT0025076_Mus_musculus_miR.195b	-0.984677946313336	-2.20058527870341	0.231229386076734	2.55389107885493	-1.68728104592182	0.106799733164399	0.33203283873672	-4.99347226613305	11.7599983046901
mmu.miR.1964.3p_MIMAT0009437_Mus_musculus_miR.1964.3p	-0.304853718238344	-1.19748027832135	0.587772841844661	5.40945001655846	-0.711566322643333	0.484801032178884	0.705568795569423	-6.59419383330865	85.5261960759394
mmu.miR.1968.5p_MIMAT0009441_Mus_musculus_miR.1968.5p	-0.626788719632937	-1.74055872177284	0.486981282506967	1.86910131918909	-1.17251754326852	0.254516033867595	0.526483442099671	-5.49932607222357	6.89850289902156
mmu.miR.196a.5p_MIMAT0000518_Mus_musculus_miR.196a.5p	0.245223567386805	-0.335944032775845	0.826391167549456	10.6215859939981	0.879132844375785	0.389579653021394	0.648013680273209	-6.63698388430697	2981.06035104118
mmu.miR.196b.5p_MIMAT0001081_Mus_musculus_miR.196b.5p	0.284202613570033	-0.162970023986135	0.7313752511262	10.5327391102687	1.32417852477294	0.200106927832922	0.452436950278748	-6.15403278686965	2781.92077681234
mmu.miR.1981.5p_MIMAT0009458_Mus_musculus_miR.1981.5p	-0.822056715796115	-1.88334039553541	0.239226963943176	7.052870135386	-1.613853059972	0.121940139796916	0.353205922170377	-5.64372368105087	286.756060862359
mmu.miR.1983_MIMAT0009455_Mus_musculus_miR.1983	0.994227873607529	0.39205351890107	1.59640222831399	3.93346909870659	3.43999152660805	0.00253818798613348	0.0193825264395648	-1.93869615556276	29.6368334556466
mmu.miR.199a.3p_MIMAT0000230_Mus_musculus_miR.199a.3p	1.15086651319524	0.608117365033008	1.69361566135748	14.4711094150078	4.41793678296475	0.000254733577811514	0.00285301607148896	-0.064290809786919	45156.7137792391
mmu.miR.199a.5p_MIMAT0000229_Mus_musculus_miR.199a.5p	1.14431172872287	0.650672948147345	1.63795050929839	12.9925069362358	4.82979583453125	9.694457494686e-05	0.00143706075803581	0.942368113741031	16452.6416073461
mmu.miR.199b.3p_MIMAT0004667_Mus_musculus_miR.199b.3p	1.15086651319524	0.608117365033008	1.69361566135748	14.4711094150078	4.41793678296475	0.000254733577811514	0.00285301607148896	-0.064290809786919	45156.7137792391
mmu.miR.199b.5p_MIMAT0000672_Mus_musculus_miR.199b.5p	0.801426265091989	-0.365078236900317	1.96793076708429	9.08520335625347	1.43143241060176	0.16746709373794	0.422627998376271	-5.96565982151412	1442.01755264085
mmu.miR.19a.3p_MIMAT0000651_Mus_musculus_miR.19a.3p	-0.0068495652067142	-0.734775968864624	0.721076838451195	7.03282475311549	-0.0196051074092395	0.984549105256943	0.994316558478266	-6.92719557089277	259.022797500593
mmu.miR.19b.3p_MIMAT0000513_Mus_musculus_miR.19b.3p	-0.226057459517309	-0.840434585632349	0.388319666597732	7.5420398099353	-0.766615328297455	0.452101563056991	0.705568795569423	-6.63476181290039	354.819980111723
mmu.miR.1a.1.5p_MIMAT0016979_Mus_musculus_miR.1a.1.5p	-0.28976316225283	-1.2600317225141	0.680505398008441	5.07438534553725	-0.622221348269499	0.540697444222609	0.752794231735345	-6.60715854523142	70.0083238745352
mmu.miR.1a.3p_MIMAT0000123_Mus_musculus_miR.1a.3p	-0.394746437434584	-1.25840193520787	0.468909060338698	16.9798862557535	-0.95229470902295	0.35210861991579	0.611940498060545	-6.78788585341013	259536.379755586
mmu.miR.1b.5p_MIMAT0005835_Mus_musculus_miR.1b.5p	-0.172367412762087	-1.1096129461153	0.764878120591127	14.0571257502858	-0.383173510327034	0.705559588800475	0.8472455584035	-7.06558934155055	34564.611580507
mmu.miR.200a.3p_MIMAT0000519_Mus_musculus_miR.200a.3p	-0.0508159700614361	-0.757446710534249	0.655814770411376	2.9617452610326	-0.149830899953406	0.882371236106714	0.960395209126044	-6.52024892234437	14.4255433190285
mmu.miR.200b.3p_MIMAT0000233_Mus_musculus_miR.200b.3p	-0.811253936736074	-1.58590313673817	-0.0366047367339773	3.67797343806633	-2.1819532170912	0.0409833281358187	0.178065494659074	-4.41567113705886	24.4920017087638
mmu.miR.200c.3p_MIMAT0000657_Mus_musculus_miR.200c.3p	-0.995657822004651	-1.61446738182804	-0.376848262181265	6.76856728955608	-3.35233020172992	0.0031110203078873	0.0226924780060591	-2.27159862000462	213.153277895861
mmu.miR.203.3p_MIMAT0000236_Mus_musculus_miR.203.3p	-0.479036354957567	-1.02042416528286	0.062351455367722	6.37299160104221	-1.84354479660175	0.0798440206059518	0.277388144149609	-5.27293441107513	157.590750180248
mmu.miR.203b.3p_MIMAT0049832_Mus_musculus_miR.203b.3p	-0.719612393303282	-2.16338053593014	0.724155749323577	1.02401967263386	-1.03847219703324	0.311217531239656	0.567209430515403	-5.45853954672739	3.7656778122446
mmu.miR.203b.5p_MIMAT0049831_Mus_musculus_miR.203b.5p	-0.592416690590675	-1.28979989882466	0.104966517643314	4.78489021370703	-1.76990311549202	0.0917073006098493	0.302094637303033	-5.25508481505934	53.2835046605826
mmu.miR.204.3p_MIMAT0017002_Mus_musculus_miR.204.3p	-1.2089322083017	-2.83605612860065	0.418191711997252	1.2332302982151	-1.54801445831	0.137011362721379	0.369271266372058	-4.87497277662086	4.83830558153218
mmu.miR.204.5p_MIMAT0000237_Mus_musculus_miR.204.5p	-0.557526621138684	-1.04282319488711	-0.0722300473902562	6.96640973873293	-2.39360276661053	0.0264094474467952	0.134448096092776	-4.30251427345657	235.313616233272
mmu.miR.206.3p_MIMAT0000239_Mus_musculus_miR.206.3p	-0.518302454714028	-1.29531924429852	0.258714334870463	11.3744173102817	-1.38978159758265	0.179594603126399	0.433089377874187	-6.08799000664216	5267.75902621239
mmu.miR.20a.5p_MIMAT0000529_Mus_musculus_miR.20a.5p	-0.584059952462615	-1.09748512008571	-0.0706347848395226	9.96194792145912	-2.37013983381145	0.027748703574628	0.138479175025938	-4.41306577259131	1891.10572604688
mmu.miR.20b.5p_MIMAT0003187_Mus_musculus_miR.20b.5p	-0.731637665064234	-1.5985735966629	0.135298266534436	5.42778029895998	-1.75833955446507	0.0937023158827962	0.30400883598098	-5.3583587781297	86.1321949128283
mmu.miR.210.3p_MIMAT0000658_Mus_musculus_miR.210.3p	0.524781324876918	-0.124857348898861	1.1744199986527	5.33017531782601	1.68306231014792	0.107624181373085	0.33203283873672	-5.51035321580563	78.6387058141045
